pair,tabpfn,tabpfn_direct,tabpfn_her,tabpfn_his
"(299, 310)",0.12080240666685427,0.15825113654136658,0.48318612575531006,0.2500121593475342
"(299, 311)",0.17274690430967432,0.19471442699432373,0.4555695950984955,0.3791888356208801
"(299, 312)",0.16613325841211868,0.2003774642944336,0.5770437121391296,0.28790411353111267
"(299, 313)",0.1528490383546801,0.18631501495838165,0.46372750401496887,0.32960960268974304
"(299, 314)",0.13470955589812128,0.18194732069969177,0.40922123193740845,0.3291851580142975
"(299, 315)",0.15963584876334025,0.2649751901626587,0.3771575689315796,0.423260360956192
"(299, 316)",0.15820231305248456,0.2657369077205658,0.5627179145812988,0.28113964200019836
"(299, 317)",0.12100255579227692,0.14496271312236786,0.5187526941299438,0.2332567274570465
"(299, 318)",0.13714728970740886,0.18207959830760956,0.3890988230705261,0.352474182844162
"(299, 319)",0.12830382264261697,0.13638511300086975,0.3027002513408661,0.4238642752170563
"(299, 320)",0.10353975105384983,0.10285685211420059,0.324749618768692,0.3188294768333435
"(299, 321)",0.13967768891909316,0.20357701182365417,0.5222812294960022,0.2674376964569092
"(300, 308)",0.12641167879658433,0.1369360238313675,0.2554113566875458,0.4949336647987366
"(300, 309)",0.2439638505135875,0.19297948479652405,0.4701696038246155,0.5188847780227661
"(300, 310)",0.27593587506402173,0.17085057497024536,0.5704675912857056,0.483701229095459
"(300, 311)",0.2476110351805545,0.1715473234653473,0.4607551097869873,0.5374026894569397
"(300, 312)",0.2627662273174902,0.18411827087402344,0.5922868847846985,0.4436468780040741
"(300, 313)",0.27947009164677183,0.19417531788349152,0.5359768867492676,0.5214219093322754
"(300, 314)",0.274456882387895,0.21277159452438354,0.49652087688446045,0.5527600049972534
"(300, 315)",0.2511909965687664,0.2649160623550415,0.4368896484375,0.5749529600143433
"(300, 316)",0.2815358085305668,0.272059828042984,0.5899125933647156,0.47725003957748413
"(300, 317)",0.2224090791337776,0.15713220834732056,0.5594839453697205,0.3975253999233246
"(300, 318)",0.2374502636666378,0.1955556571483612,0.4426257014274597,0.5364583730697632
"(300, 319)",0.2072628893066053,0.12795671820640564,0.3507697582244873,0.5908801555633545
"(300, 320)",0.22793998934907655,0.14369609951972961,0.44007590413093567,0.5179560780525208
"(300, 321)",0.26986304783402915,0.2111174613237381,0.5713045597076416,0.47236284613609314
"(301, 308)",0.10195679493475396,0.14303277432918549,0.21408532559871674,0.4762437343597412
"(301, 309)",0.23250204151810294,0.2097291350364685,0.4312310814857483,0.539158821105957
"(301, 310)",0.25251502885494403,0.18103310465812683,0.4956180155277252,0.5094952583312988
"(301, 311)",0.20250765771958612,0.18582943081855774,0.38616880774497986,0.5244019031524658
"(301, 312)",0.21583337266811498,0.1515856832265854,0.5252220630645752,0.4109373688697815
"(301, 313)",0.24095321210955234,0.17945554852485657,0.46032747626304626,0.5234386920928955
"(301, 314)",0.21448753964359923,0.2035626471042633,0.40369582176208496,0.5313097834587097
"(301, 315)",0.2034918733086002,0.2532978057861328,0.346295028924942,0.5876257419586182
"(301, 316)",0.2601503695197067,0.26230740547180176,0.5341230034828186,0.4870607852935791
"(301, 317)",0.2116786353400908,0.14905083179473877,0.5354738831520081,0.3953108489513397
"(301, 318)",0.1830405022111279,0.1985355019569397,0.350095272064209,0.5228305459022522
"(301, 319)",0.19398401501776164,0.14608243107795715,0.32944363355636597,0.5888230800628662
"(301, 320)",0.17793191404847164,0.1299654096364975,0.3588665723800659,0.49581634998321533
"(301, 321)",0.23358249268473408,0.20011261105537415,0.4937278926372528,0.47309964895248413
"(302, 308)",0.05956660941005709,0.10264810919761658,0.11968483775854111,0.49769553542137146
"(302, 309)",0.20877006209726545,0.12254510074853897,0.357057124376297,0.5846965312957764
"(302, 310)",0.27664521787848173,0.16291528940200806,0.49159306287765503,0.5627524852752686
"(302, 311)",0.16414883119702495,0.12960165739059448,0.29969263076782227,0.5477239489555359
"(302, 312)",0.2559395111453213,0.15619155764579773,0.52098548412323,0.4912603497505188
"(302, 313)",0.26782138370492703,0.1541643738746643,0.47468632459640503,0.5642070770263672
"(302, 314)",0.12998555621276253,0.12007598578929901,0.2636403441429138,0.4930412173271179
"(302, 315)",0.1880744645256076,0.19582538306713104,0.3200703561306,0.5876035094261169
"(302, 316)",0.3060780675359709,0.2266271710395813,0.5334299802780151,0.5737923979759216
"(302, 317)",0.21358069533638968,0.1348063200712204,0.498640775680542,0.4283257722854614
"(302, 318)",0.13211647238839674,0.13949136435985565,0.25373178720474243,0.5206934213638306
"(302, 319)",0.1421438470175751,0.10538862645626068,0.24102714657783508,0.5897420644760132
"(302, 320)",0.1415739698677374,0.08824920654296875,0.2900164723396301,0.48815837502479553
"(302, 321)",0.2359225482328835,0.15752872824668884,0.4644322693347931,0.5079805254936218
"(303, 308)",0.14404864510087023,0.1657657027244568,0.28765609860420227,0.5007668733596802
"(303, 309)",0.30700824771702173,0.24736401438713074,0.51081782579422,0.60101318359375
"(303, 310)",0.28332379180607603,0.19581449031829834,0.5705474019050598,0.49658238887786865
"(303, 311)",0.25446132786727915,0.20345386862754822,0.46108826994895935,0.5518711805343628
"(303, 312)",0.26238703922252427,0.18704599142074585,0.5976844429969788,0.439005970954895
"(303, 313)",0.2791361011304616,0.20715327560901642,0.5404148101806641,0.5165219306945801
"(303, 314)",0.25602172581710647,0.2126803696155548,0.4739973545074463,0.5401332378387451
"(303, 315)",0.25646762324822703,0.2805790305137634,0.441852867603302,0.5804367065429688
"(303, 316)",0.2937545196939908,0.30617523193359375,0.5912106037139893,0.4968695044517517
"(303, 317)",0.2192706587316522,0.18506941199302673,0.5742291212081909,0.3818522095680237
"(303, 318)",0.2356120968526163,0.21711567044258118,0.4366097152233124,0.5396400690078735
"(303, 319)",0.25213123838107165,0.16627204418182373,0.4163798391819,0.6055318117141724
"(303, 320)",0.2410405335480732,0.15314936637878418,0.450092077255249,0.5355360507965088
"(303, 321)",0.2743968346358372,0.25808975100517273,0.5784296989440918,0.47438234090805054
"(304, 308)",0.0880615757760772,0.1384710669517517,0.2273932695388794,0.38726553320884705
"(304, 309)",0.20805709532477934,0.20702031254768372,0.4654276967048645,0.4470234513282776
"(304, 310)",0.22579423157897338,0.1920877993106842,0.555465579032898,0.40649545192718506
"(304, 311)",0.18911834618264045,0.17633014917373657,0.40995103120803833,0.46131935715675354
"(304, 312)",0.22005289688510743,0.18079552054405212,0.5930200815200806,0.37107157707214355
"(304, 313)",0.22959919528649309,0.20468609035015106,0.5062421560287476,0.4535363018512726
"(304, 314)",0.2085043627517269,0.1873948574066162,0.4662593901157379,0.44718533754348755
"(304, 315)",0.194376013742259,0.2708814740180969,0.40834516286849976,0.4760091006755829
"(304, 316)",0.22202709338719728,0.30186760425567627,0.5773518085479736,0.3845611810684204
"(304, 317)",0.1662151263290852,0.15502968430519104,0.5359771251678467,0.31011608242988586
"(304, 318)",0.20013867573887012,0.21544069051742554,0.43060630559921265,0.4647834300994873
"(304, 319)",0.18084696364461195,0.14126570522785187,0.3589656352996826,0.5038002133369446
"(304, 320)",0.17258848615936273,0.12729135155677795,0.41695636510849,0.41392457485198975
"(304, 321)",0.20916387149520332,0.22862383723258972,0.5490875840187073,0.3809298872947693
"(305, 308)",0.127479162953839,0.14482982456684113,0.34818705916404724,0.36612263321876526
"(305, 309)",0.1572049768329098,0.15677139163017273,0.4692381024360657,0.3350217640399933
"(305, 310)",0.10932599824215572,0.11576976627111435,0.4962301254272461,0.22031310200691223
"(305, 311)",0.1718168141778973,0.15672621130943298,0.469042032957077,0.3663143217563629
"(305, 312)",0.11010050483690748,0.11135029047727585,0.536615252494812,0.20517587661743164
"(305, 313)",0.14064513600353123,0.1407124251127243,0.500717043876648,0.2808874547481537
"(305, 314)",0.1249520163074429,0.13692210614681244,0.4454766511917114,0.28049060702323914
"(305, 315)",0.13418377985720653,0.19339695572853088,0.4046270251274109,0.331623375415802
"(305, 316)",0.13518387692358402,0.19815875589847565,0.5706923007965088,0.23687699437141418
"(305, 317)",0.12736545866216353,0.11691540479660034,0.5696393847465515,0.22358962893486023
"(305, 318)",0.12281138357858357,0.15582427382469177,0.39505550265312195,0.3108712136745453
"(305, 319)",0.12811194500205403,0.12189411371946335,0.35331064462661743,0.3626042604446411
"(305, 320)",0.09734651761907465,0.0934266746044159,0.37400633096694946,0.26028040051460266
"(305, 321)",0.13055341650057173,0.16785727441310883,0.5372750759124756,0.24299176037311554
"(306, 308)",0.2010060156534621,0.1397867053747177,0.4577828347682953,0.4390859603881836
"(306, 309)",0.18763607132404303,0.1087983176112175,0.5407634973526001,0.3469836115837097
"(306, 310)",0.13593296679520517,0.09899123013019562,0.6139762997627258,0.2213977426290512
"(306, 311)",0.2235453687006803,0.12353994697332382,0.6086981892585754,0.36725157499313354
"(306, 312)",0.1327642513308369,0.11080047488212585,0.6555396318435669,0.20252665877342224
"(306, 313)",0.1798732064862918,0.1112450361251831,0.6024338006973267,0.29857754707336426
"(306, 314)",0.18447648137036765,0.10240092873573303,0.5482434034347534,0.33648645877838135
"(306, 315)",0.20957899300280047,0.18955343961715698,0.5083038210868835,0.41231048107147217
"(306, 316)",0.1543110724175989,0.17067156732082367,0.6798869371414185,0.2269657850265503
"(306, 317)",0.14107478169966114,0.09147143363952637,0.6616827249526978,0.21320608258247375
"(306, 318)",0.18012486427740448,0.12150803208351135,0.5216245055198669,0.34531518816947937
"(306, 319)",0.18426766525389127,0.09743204712867737,0.43974569439888,0.41903233528137207
"(306, 320)",0.14299527321604888,0.07419449090957642,0.47903719544410706,0.298505574464798
"(306, 321)",0.1688332820554006,0.11195804923772812,0.6647143959999084,0.2539937198162079
"(307, 308)",0.18005211601527016,0.15734685957431793,0.3669963777065277,0.4906100630760193
"(307, 309)",0.18461295472038586,0.13436557352542877,0.45048582553863525,0.40980857610702515
"(307, 310)",0.1353563438068761,0.1082824170589447,0.5147510766983032,0.2629549503326416
"(307, 311)",0.2000393529327198,0.14820125699043274,0.48247161507606506,0.4146137237548828
"(307, 312)",0.1719542468933355,0.1288110911846161,0.61086106300354,0.2814948558807373
"(307, 313)",0.19309329192679314,0.1420326679944992,0.4996529519557953,0.38645482063293457
"(307, 314)",0.18634289592507614,0.13117218017578125,0.48264896869659424,0.3860836923122406
"(307, 315)",0.18417437436869477,0.20549094676971436,0.41538429260253906,0.4433830976486206
"(307, 316)",0.1717886894511942,0.21758730709552765,0.5895582437515259,0.2913854420185089
"(307, 317)",0.12771489674632974,0.10466350615024567,0.5368201732635498,0.23791001737117767
"(307, 318)",0.16533990605914717,0.14291763305664062,0.44017916917800903,0.3756195604801178
"(307, 319)",0.19126793126027586,0.11743218451738358,0.3942931294441223,0.4850907027721405
"(307, 320)",0.13725468999129475,0.08530613780021667,0.37575221061706543,0.36527979373931885
"(307, 321)",0.17158332858650738,0.1583356261253357,0.5509815216064453,0.3114139437675476
"(322, 332)",0.1648499928369347,0.13350370526313782,0.3288002014160156,0.5013682842254639
"(322, 333)",0.12809263088382572,0.11785134673118591,0.5193580389022827,0.24663646519184113
"(322, 334)",0.1403418967146175,0.09105156362056732,0.32908305525779724,0.42646345496177673
"(322, 335)",0.19535769206538767,0.19952252507209778,0.49978891015052795,0.39088040590286255
"(322, 336)",0.16526850283868466,0.1916504204273224,0.4939080774784088,0.3346138894557953
"(322, 337)",0.16042265703439185,0.15352210402488708,0.47517839074134827,0.3376051187515259
"(322, 338)",0.2133540558631406,0.20411431789398193,0.4106045067310333,0.5196096301078796
"(322, 339)",0.14546678005063107,0.15877768397331238,0.4782545268535614,0.30416184663772583
"(322, 340)",0.14546678005063107,0.15877768397331238,0.4782545268535614,0.30416184663772583
"(323, 332)",0.21343549364508618,0.12426068633794785,0.3987482488155365,0.5352637767791748
"(323, 333)",0.15510900596571275,0.15577594935894012,0.6177189350128174,0.2510996460914612
"(323, 334)",0.19467867523469096,0.11038583517074585,0.39901721477508545,0.4878954291343689
"(323, 335)",0.24905449776559685,0.2624230682849884,0.6262620091438293,0.3976841866970062
"(323, 336)",0.23933421953257472,0.25886598229408264,0.6244693398475647,0.38326016068458557
"(323, 337)",0.24342969655787705,0.2299005389213562,0.5759839415550232,0.42263278365135193
"(323, 338)",0.3791793466912168,0.29377928376197815,0.5614955425262451,0.6753025054931641
"(323, 339)",0.16794252320699243,0.22100992500782013,0.6283562779426575,0.2672727704048157
"(323, 340)",0.16794252320699243,0.22100992500782013,0.6283562779426575,0.2672727704048157
"(324, 332)",0.061665520897868475,0.09263011813163757,0.11728325486183167,0.5257828235626221
"(324, 333)",0.2319760463028615,0.2223430573940277,0.4385802745819092,0.5289249420166016
"(324, 334)",0.07703107241300877,0.08452394604682922,0.1439323127269745,0.5351895689964294
"(324, 335)",0.2885365258332513,0.28804343938827515,0.4456167221069336,0.6474993228912354
"(324, 336)",0.14053665764342682,0.17685581743717194,0.27913805842399597,0.5034664869308472
"(324, 337)",0.13389410581986816,0.1510227620601654,0.2971275746822357,0.4506283402442932
"(324, 338)",0.17144006970988102,0.19206273555755615,0.2428940385580063,0.7058224678039551
"(324, 339)",0.11082569641913764,0.14131000638008118,0.28382861614227295,0.39046695828437805
"(324, 340)",0.11082569641913764,0.14131000638008118,0.28382861614227295,0.39046695828437805
"(325, 332)",0.22703954386964487,0.15355128049850464,0.46360448002815247,0.48972681164741516
"(325, 333)",0.18500410185278504,0.1428443193435669,0.7055830359458923,0.26220032572746277
"(325, 334)",0.22204709497120056,0.1235598772764206,0.49265846610069275,0.45071202516555786
"(325, 335)",0.308750482350284,0.2360585331916809,0.6980541348457336,0.4423016309738159
"(325, 336)",0.2833018245834822,0.20802214741706848,0.7320877313613892,0.3869779706001282
"(325, 337)",0.23686965047466657,0.17953993380069733,0.6431289315223694,0.3683081865310669
"(325, 338)",0.35158233467045363,0.24395284056663513,0.6241227388381958,0.5633224248886108
"(325, 339)",0.17900881302100302,0.18816065788269043,0.5831565260887146,0.30696529150009155
"(325, 340)",0.17900881302100302,0.18816065788269043,0.5831565260887146,0.30696529150009155
"(326, 332)",0.15734998138112122,0.14593733847141266,0.3475489318370819,0.45274195075035095
"(326, 333)",0.13996850737999544,0.14261722564697266,0.5539799332618713,0.2526598870754242
"(326, 334)",0.168765853795402,0.13169154524803162,0.3867376744747162,0.43638327717781067
"(326, 335)",0.2222153289372244,0.21549147367477417,0.5639128684997559,0.3940596878528595
"(326, 336)",0.20972218240393659,0.20289507508277893,0.5808463096618652,0.3610631227493286
"(326, 337)",0.1524362663586203,0.15352293848991394,0.4853801131248474,0.3140554428100586
"(326, 338)",0.24861603129133414,0.22359219193458557,0.47597742080688477,0.5223273634910583
"(326, 339)",0.16139915238923574,0.17728006839752197,0.4796585142612457,0.33648762106895447
"(326, 340)",0.16139915238923574,0.17728006839752197,0.4796585142612457,0.33648762106895447
"(327, 332)",0.09971027055777526,0.1090841218829155,0.18033331632614136,0.5529220700263977
"(327, 333)",0.1984228428976742,0.15698328614234924,0.47799360752105713,0.4151161015033722
"(327, 334)",0.1467705731553295,0.12642371654510498,0.23017752170562744,0.6376407742500305
"(327, 335)",0.268019129439935,0.21999770402908325,0.4438732862472534,0.6038190126419067
"(327, 336)",0.22004873244077316,0.17561085522174835,0.4012887477874756,0.5483551025390625
"(327, 337)",0.1679418472383034,0.1590476930141449,0.34131190180778503,0.4920480251312256
"(327, 338)",0.23062043501172624,0.18357986211776733,0.32249948382377625,0.715103268623352
"(327, 339)",0.1826942483793843,0.1458010971546173,0.377769410610199,0.48361313343048096
"(327, 340)",0.1826942483793843,0.1458010971546173,0.377769410610199,0.48361313343048096
"(328, 332)",0.1696270244547815,0.13104790449142456,0.29439422488212585,0.5761900544166565
"(328, 333)",0.2294444052637914,0.22466051578521729,0.6077637672424316,0.377522349357605
"(328, 334)",0.21432127407510215,0.1309947371482849,0.33755365014076233,0.6349250674247742
"(328, 335)",0.2947801007284099,0.2287122905254364,0.5384708642959595,0.5474392771720886
"(328, 336)",0.26716566402717135,0.20889753103256226,0.5385719537734985,0.49606308341026306
"(328, 337)",0.2636256937253556,0.18566693365573883,0.4909202456474304,0.5370030999183655
"(328, 338)",0.3142854350690527,0.2148067057132721,0.42484596371650696,0.7397632598876953
"(328, 339)",0.23052657154372014,0.18851473927497864,0.5046387910842896,0.4568150043487549
"(328, 340)",0.23052657154372014,0.18851473927497864,0.5046387910842896,0.4568150043487549
"(329, 332)",0.13671108707757007,0.11999015510082245,0.24950481951236725,0.5479296445846558
"(329, 333)",0.15799519924823802,0.15659359097480774,0.4831375777721405,0.327019065618515
"(329, 334)",0.15932518740075352,0.1214141696691513,0.26571518182754517,0.5996088981628418
"(329, 335)",0.2189527608838091,0.19233374297618866,0.43489301204681396,0.5034635066986084
"(329, 336)",0.22635655965824597,0.1867084503173828,0.4650005102157593,0.4867877662181854
"(329, 337)",0.20913000425495554,0.16038057208061218,0.4188941717147827,0.4992430508136749
"(329, 338)",0.2416044491892464,0.21277081966400146,0.3410891890525818,0.7083321809768677
"(329, 339)",0.1537736959653131,0.1577056348323822,0.3650946617126465,0.4211885631084442
"(329, 340)",0.1537736959653131,0.1577056348323822,0.3650946617126465,0.4211885631084442
"(330, 332)",0.08434778814965682,0.09655802696943283,0.2168060839176178,0.38904714584350586
"(330, 333)",0.11862572250866776,0.14780806005001068,0.4697582721710205,0.2525250315666199
"(330, 334)",0.10935442553611452,0.08823862671852112,0.27900201082229614,0.39194852113723755
"(330, 335)",0.1763674343241206,0.23747527599334717,0.4672987759113312,0.37741899490356445
"(330, 336)",0.13491168421749666,0.1678716540336609,0.41308221220970154,0.326597660779953
"(330, 337)",0.1373741213668751,0.17091122269630432,0.41152310371398926,0.3338187336921692
"(330, 338)",0.22006540812337505,0.2009882628917694,0.39576223492622375,0.5560545921325684
"(330, 339)",0.10173744650142424,0.1545993983745575,0.46265822649002075,0.21989762783050537
"(330, 340)",0.10173744650142424,0.1545993983745575,0.46265822649002075,0.21989762783050537
"(331, 332)",0.14923742424520903,0.11564307659864426,0.3180954158306122,0.4691593050956726
"(331, 333)",0.16324586671578345,0.13129258155822754,0.541508674621582,0.30146491527557373
"(331, 334)",0.175076671094061,0.11202996969223022,0.35656267404556274,0.4910123348236084
"(331, 335)",0.23977529549725674,0.19521448016166687,0.5422230362892151,0.44220787286758423
"(331, 336)",0.22418038921287575,0.1644783765077591,0.5661177635192871,0.3959960341453552
"(331, 337)",0.20151008300659612,0.14389316737651825,0.5117113590240479,0.3937963843345642
"(331, 338)",0.27484528323000745,0.18000653386116028,0.45562684535980225,0.603224515914917
"(331, 339)",0.17064375749416705,0.1753045916557312,0.49107494950294495,0.34749025106430054
"(331, 340)",0.17064375749416705,0.1753045916557312,0.49107494950294495,0.34749025106430054
"(341, 361)",0.0888634555397756,0.094429150223732,0.18291273713111877,0.485824316740036
"(341, 362)",0.1291059789217428,0.17787981033325195,0.21235787868499756,0.6079641580581665
"(341, 363)",0.14116121749859545,0.16042135655879974,0.24967092275619507,0.565389096736908
"(341, 364)",0.17813873067942865,0.14001429080963135,0.31742507219314575,0.5611993074417114
"(341, 365)",0.24403696162731947,0.2000233232975006,0.38793590664863586,0.6290651559829712
"(341, 366)",0.21602289528330942,0.2992950975894928,0.3698522448539734,0.5840789079666138
"(341, 367)",0.2199700544440617,0.2931700050830841,0.3297755718231201,0.6670295596122742
"(341, 368)",0.316215675992396,0.39116114377975464,0.4254727363586426,0.7432101964950562
"(341, 369)",0.18572825564868722,0.2396852672100067,0.3506647050380707,0.5296462774276733
"(341, 370)",0.21898357635469878,0.21758893132209778,0.44370919466018677,0.4935294985771179
"(341, 371)",0.26179999903535034,0.3373369574546814,0.4722965359687805,0.5543127655982971
"(341, 372)",0.1846276393119073,0.18105542659759521,0.423017293214798,0.4364541172981262
"(341, 373)",0.26716446488824985,0.25082889199256897,0.44917598366737366,0.5947879552841187
"(341, 374)",0.17442690242966563,0.22859427332878113,0.25223401188850403,0.6915280818939209
"(341, 375)",0.2316902707037034,0.19764286279678345,0.422342985868454,0.5485832095146179
"(341, 376)",0.26710203424582346,0.21972501277923584,0.5025534629821777,0.5314897894859314
"(341, 377)",0.19694652258995404,0.17475640773773193,0.31986403465270996,0.6157194972038269
"(341, 378)",0.18278704247695288,0.22559842467308044,0.38761526346206665,0.47156822681427
"(342, 361)",0.11131779339823566,0.10547598451375961,0.2564789354801178,0.4340231418609619
"(342, 362)",0.1606702953800756,0.16727042198181152,0.3114384710788727,0.5158973932266235
"(342, 363)",0.08881172102975032,0.09208744764328003,0.2194567620754242,0.40468892455101013
"(342, 364)",0.17886764329957927,0.1152883917093277,0.3772168457508087,0.4741772413253784
"(342, 365)",0.20628144775213286,0.1247800663113594,0.400246798992157,0.515385627746582
"(342, 366)",0.14165112149572856,0.16643798351287842,0.3606155216693878,0.39280372858047485
"(342, 367)",0.12000128896336282,0.10736240446567535,0.30161455273628235,0.3978630602359772
"(342, 368)",0.17100822494356294,0.160784512758255,0.35941410064697266,0.47579720616340637
"(342, 369)",0.1363271766017249,0.16120940446853638,0.3332348167896271,0.4091024398803711
"(342, 370)",0.12166558633420088,0.10584162175655365,0.3707657754421234,0.328146755695343
"(342, 371)",0.19702324774728108,0.21657894551753998,0.47106024622917175,0.41825488209724426
"(342, 372)",0.11396022484403723,0.09766389429569244,0.3740232288837433,0.3046875596046448
"(342, 373)",0.2078115931502751,0.14594866335391998,0.4210697412490845,0.4935324788093567
"(342, 374)",0.11763277513518489,0.10993248969316483,0.25441062450408936,0.46237367391586304
"(342, 375)",0.14791941310702938,0.10357794165611267,0.4137377440929413,0.3575197458267212
"(342, 376)",0.12089395904280043,0.10569849610328674,0.3589728772640228,0.3367774188518524
"(342, 377)",0.12362814547418566,0.10169824957847595,0.3152496814727783,0.39215946197509766
"(342, 378)",0.143826046419675,0.1585671305656433,0.39145782589912415,0.367411345243454
"(343, 361)",0.10089397358035512,0.08567675203084946,0.33103299140930176,0.30478525161743164
"(343, 362)",0.1368594447788336,0.12199489027261734,0.40067368745803833,0.3415733277797699
"(343, 363)",0.1091544706429124,0.08199885487556458,0.36891958117485046,0.29587605595588684
"(343, 364)",0.1096443259830906,0.09710937738418579,0.47134244441986084,0.23262137174606323
"(343, 365)",0.21054009564010556,0.1320600062608719,0.5652182102203369,0.3724934756755829
"(343, 366)",0.1338452855145036,0.16188205778598785,0.5018332004547119,0.2667126953601837
"(343, 367)",0.15313633182775277,0.11918201297521591,0.5335077047348022,0.2870367765426636
"(343, 368)",0.13748590094456592,0.1303771436214447,0.4720746576786041,0.29123762249946594
"(343, 369)",0.10771027105221709,0.11500521004199982,0.4306923449039459,0.25008633732795715
"(343, 370)",0.12294297981695124,0.13394752144813538,0.5372923612594604,0.22881951928138733
"(343, 371)",0.19245469027859485,0.18584059178829193,0.5663610696792603,0.3398091793060303
"(343, 372)",0.09548232210073948,0.09995606541633606,0.4978316128253937,0.1917964220046997
"(343, 373)",0.13845354278484923,0.13033775985240936,0.488404244184494,0.2834814488887787
"(343, 374)",0.15902623894235912,0.11830068379640579,0.39593157172203064,0.4016508162021637
"(343, 375)",0.10171089911343323,0.10568337887525558,0.5523880124092102,0.18412944674491882
"(343, 376)",0.09881010686172287,0.0980362594127655,0.46202126145362854,0.21386484801769257
"(343, 377)",0.1247126636253526,0.09535190463066101,0.46769750118255615,0.2666524052619934
"(343, 378)",0.10872727216569711,0.13184349238872528,0.5303090214729309,0.20502625405788422
"(344, 361)",0.10626411932788393,0.11092130839824677,0.1964723765850067,0.5408603549003601
"(344, 362)",0.18091326961274135,0.17552433907985687,0.27962300181388855,0.6469899415969849
"(344, 363)",0.15594794934255418,0.13092556595802307,0.2512597143650055,0.6206643581390381
"(344, 364)",0.28001954319937994,0.1557408571243286,0.45442289113998413,0.6162091493606567
"(344, 365)",0.2586374353594998,0.16807690262794495,0.39987829327583313,0.6467903852462769
"(344, 366)",0.23702864940902657,0.2351820170879364,0.3967129588127136,0.5974814891815186
"(344, 367)",0.2527767707777713,0.22387456893920898,0.3861668109893799,0.654579222202301
"(344, 368)",0.3357903829817488,0.2956773042678833,0.4528020918369293,0.7415831089019775
"(344, 369)",0.21301026974158077,0.21786808967590332,0.3651343584060669,0.5833750367164612
"(344, 370)",0.20635524166074148,0.17393727600574493,0.4304463267326355,0.47939831018447876
"(344, 371)",0.3114558684677604,0.31728148460388184,0.54726243019104,0.5691161155700684
"(344, 372)",0.1893287817856475,0.14849375188350677,0.4122377634048462,0.4592708349227905
"(344, 373)",0.3252310030914529,0.22016525268554688,0.5313459038734436,0.6120890378952026
"(344, 374)",0.17854990602466714,0.15875181555747986,0.25721150636672974,0.6941754221916199
"(344, 375)",0.25547957495193785,0.17750154435634613,0.481998473405838,0.530042290687561
"(344, 376)",0.21017272968082779,0.14572520554065704,0.43300503492355347,0.48538172245025635
"(344, 377)",0.23760761569969446,0.17347274720668793,0.3563048541545868,0.6668660640716553
"(344, 378)",0.22903537228668114,0.21784597635269165,0.424543172121048,0.5394866466522217
"(345, 361)",0.11121276777173073,0.11308184266090393,0.2542131841182709,0.43747836351394653
"(345, 362)",0.14794700181062126,0.1896374225616455,0.3003673553466797,0.4925535321235657
"(345, 363)",0.1181860275481128,0.13335438072681427,0.24697744846343994,0.4785296320915222
"(345, 364)",0.13902701495799086,0.14273104071617126,0.32797858119010925,0.42389053106307983
"(345, 365)",0.20950253236617478,0.20392143726348877,0.43838590383529663,0.47789523005485535
"(345, 366)",0.17804101478303025,0.2688600718975067,0.43097978830337524,0.41310757398605347
"(345, 367)",0.18653579668231224,0.21201175451278687,0.3991670310497284,0.46731263399124146
"(345, 368)",0.17334425602882675,0.23500022292137146,0.3430861234664917,0.5052499771118164
"(345, 369)",0.20998526374841475,0.2451925277709961,0.4397231936454773,0.47753965854644775
"(345, 370)",0.19831836648688395,0.22618402540683746,0.5074797868728638,0.3907906711101532
"(345, 371)",0.2248645015327888,0.312019944190979,0.5357855558395386,0.4196912348270416
"(345, 372)",0.17834809742440783,0.1918448805809021,0.5039837956428528,0.35387665033340454
"(345, 373)",0.19002859434526798,0.21090000867843628,0.4272006154060364,0.44482284784317017
"(345, 374)",0.1306672633903787,0.2020702362060547,0.23557353019714355,0.5546771883964539
"(345, 375)",0.1766920487799375,0.19052857160568237,0.487113356590271,0.3627329170703888
"(345, 376)",0.16976400695808458,0.18135955929756165,0.43935009837150574,0.3863980174064636
"(345, 377)",0.16400356940084748,0.16182398796081543,0.32478952407836914,0.5049533843994141
"(345, 378)",0.1780719699368838,0.21773761510849,0.46732842922210693,0.3810424506664276
"(346, 361)",0.1699091422563015,0.14414504170417786,0.2987041473388672,0.5688208341598511
"(346, 362)",0.16862227099137783,0.15505480766296387,0.2750791311264038,0.6129955053329468
"(346, 363)",0.11081510654844351,0.09650297462940216,0.23395967483520508,0.4736504554748535
"(346, 364)",0.12035256245229142,0.11489491909742355,0.2798963487148285,0.429989755153656
"(346, 365)",0.2005188984964903,0.1671859472990036,0.32829058170318604,0.6107969880104065
"(346, 366)",0.09986686178223447,0.17591406404972076,0.257078617811203,0.3884681761264801
"(346, 367)",0.14706008455421582,0.13564738631248474,0.29651135206222534,0.4959678053855896
"(346, 368)",0.12792296892257582,0.12592700123786926,0.2839183807373047,0.4505624771118164
"(346, 369)",0.15309961081023005,0.152046799659729,0.3055613338947296,0.5010437965393066
"(346, 370)",0.13867449455478464,0.16733527183532715,0.35549110174179077,0.39009273052215576
"(346, 371)",0.20498447070451675,0.2677416205406189,0.4130821228027344,0.4962317645549774
"(346, 372)",0.11759824696856214,0.1565605103969574,0.3404768109321594,0.3453928232192993
"(346, 373)",0.2341043521068915,0.21679718792438507,0.40482577681541443,0.5782842040061951
"(346, 374)",0.16896803646494973,0.15387755632400513,0.2598317265510559,0.6502979397773743
